original_index,review_text,polarity,predicted
1745283,"Não consigo parar de chorar! Muito emocionante! Leigh Ann é uma verdadeira cristã. Só de pensar no quão generoso é o fato de ela ter aberto a casa, a família, as finanças e o coração para Michael... sei que pouquíssimas pessoas teriam feito o que ela fez. O mundo precisa de mais altruísmo.",1.0,0
1082510,"Jake Gyllenhaal brilhante! Lou Bloom é um tapa na cara, mostrando que violência e insanidade também se escondem em pessoas contidas.",1.0,0
1370862,"Eu não me lembrava do quão belo e poético esse filme é, desde o encaixar das cenas dos mais belos filmes clássicos, passando pelas atuações incríveis dos três que conseguiram transparecer toda a dependência e amor de um pelo outro, até a trilha sonora ótima, como nela contida The doors, Jim e seus poemas para embelezar ainda mais o longa. Tudo, absolutamente tudo é perfeito no filme.Mesmo Bertolucci deixando alguns fatos de fora do filme, o próprio conseguiu produzir uma verdadeira obra de arte.",1.0,1
1530409,"Um dos melhores filmes de 2013. Retrata muito bem uma das maiores rivalidades da história da F1 em uma época que o mais importante era a capacidade do piloto e não a potência dos carros. Mostra muitas coisas que aconteceram naquela temporada de 1976, com detalhes interessantes no que dizem respeito ao campeonato, como citações a pilotos, equipes, circuitos e situações fora da pista.  Vemos alguns carros clássicos como a Tyrrel de seis rodas, a Lotus preta, a citação ao Emerson Fittipaldi e o Copersucar, enfim vale muito a pena ser assistido e é feito com tomadas de câmeras extremamente bem feita. DETALHE: A batida do Niki Lauda é muito bem retratada. Fui conferir o vídeo original depois e vi que o diretor Ron Howard teve muito cuidado.",1.0,1
1189109,"Que filme espetacular! Produção belíssima , efeitos especiais fantásticos,além dos sons que fazem com que por um momento vc sinta em partes o que essa família passou (o zumbido foi sensacional ) . Sensacional! Vale cada segundinho investido. E o que são essas criancinhas ? Gente , interpretam mt bem, além de serem extremamente lindas! Awn!",1.0,1
1277315,Exelente.,1.0,1
853613,"Simplesmente maravilhoso! Te faz sentir um misto de emoções, você nem vê o tempo passando de tão bom que é e quando acaba você só quer que continue pra sempre. Tô extremamente ansiosa pra saber o que acontece nos próximos filmes e tenho até medo de não conseguir esperar até lá, quero ler os livros logo! Saí do cinema com um gostinho sem limites de quero mais e em choque. Os efeitos especiais, o elenco, as atuações, a história, os figurinos... Tudo é incrível. Sem palavras. Consegue ser ainda melhor do que o primeiro filme da trilogia. Fiquei encantada quando Katniss girou e o vestido de noiva se transformou em uma roupa de tordo. Jennifer Lawrence é uma atriz brilhantemente perfeita, conseguiu me passar todas as emoções possíveis. E o que dizer da Jena Malone? Porra! Simplesmente amei a personagem dela, roubou a cena quando apareceu.   Hilária a cara da Katniss quando o Peeta estava olhando pros seios da Johanna. Meu dinheiro foi bem utilizado.",1.0,0
362925,"Tinha acabado de assistir whiplash quando fui ver Birdman e a premissa de um se estende na trilha sonora do outro, achei o filme muita bom.",1.0,0
1768638,Espetacular! Aí Panini libera logo a reimpressão da primeira edição poxa! rs,1.0,0
1800200,EU TO CHORANDO D++++++ PIXAR MEU CORAÇÃO EH 100% SEU,1.0,0
488645,"COLOMBIANA é um filme de ação do Olivier Megaton, que acende uma luz de nunca mais enfrentar algo dessa pessoa.",0.0,0
1561706,"Eva Green e Ewan McGregor atuando em um filme que mistura drama e romance em uma história sensível, agonizante e acima de tudo reflexiva. Gostei muito!",1.0,0
589679,Simplesmente Fantástico! Uma verdadeira obra de arte; Um daqueles filmes para serem revistos sempre. As cenas em slow com as músicas são delirantes encaixando-se perfeitamente no filme; Uma verdadeira viagem!!!,1.0,1
796573,"Gostei, me diverti assistindo, achei esse bem melhor que o primeiro, cena pós-credito me deixou mais ansiosa ainda pra assistir Vingadores: Ultimato.",1.0,1
1460308,Animação Perfeita !,1.0,1
1372323,"Filme policial com um ponto de virada interessante. Atuação primorosa de Kevin Spacey. A trama pode parecer previsível, mas é bem construída e te mantém preso ao desenrolar da história. Ótimo pra quem curte o gênero.",1.0,0
948442,maravilhoso! ricamente indicado!,1.0,1
1669450,"Por favor aumentem essa média geral, obrigado",1.0,0
751191,aquele filmão que critica os momentos do mundo com maestria... as musicas que inspiram e fazem chorar... TEM NINA SIMONE CARAIO... e hipongas... a musica final e de CAI O MUNDOOOOO! amo muito,1.0,0
1671009,"Juro que tentei. Fui de coração aberto, mesmo já sabendo que poderia ser uma bomba. Não teve elenco e nem metáfora que conseguisse salvar o filme. Deu pra entender a crítica ao consumo, mas meu deus que filme bagunçado. Sem ritmo e esquisito. Mal dirigido.  A atuação da atriz que fez a Josephina é sofrida demais. E isso me fez criar um certo ranço logo de cara.  Uma pena, achei que tinha potencial.",0.0,0
1717032,Shane West crush da minha infância,1.0,1
1424710,Fear builds walls,1.0,0
635439,"""The more you know who you are, and what you want, the less you let things upset you.""",1.0,1
531272,"Clássico dos anos 80 e das minhas sessões da tarde. Talvez seja o melhor filme já feito para o público adolescente, embora seja indicado para todas as faixas etárias.",1.0,0
154047,"Ótimo filme de Pedro Almodovar. Antônio Banderas puxa o elenco com maestria, fazendo jus a sua carreira, marcada por vários pontos altos (e alguns baixos, como quase todo a intérprete).  Sobre o enredo, a história beira o absurdo e é capaz de perturbar até mesmo os cinéfilos mais experientes. Confesso que ainda estou em estado de digestão do roteiro, mas de antemão posso elogiar, com segurança, a forma como os diálogos foram criteriosamente pensados, construindo uma carga pesada de subtexto.  Nota: 8,0",1.0,0
1269790,Este é um exemplo de quando todos os aspectos de um filme se reunem perfeitamente para se tornar uma obra-prima. e assim nasce um clássico.,1.0,1
669149,"Filmaço - atuações ótimas, história muito louca..",1.0,1
1634842,Hilário!,1.0,0
622011,"Favoritei. ELA é aqueles filmes que muda a sua vida. O tema do filme é coisa séria, a se pensar. Fiquei uma semana abalada, sentindo a solidão, ou pelo menos incorporada no personagem tentando entender aquele sofrimento, que é muito comum a nossa volta. Agora nos termos técnicos estamos falando de nada mais nada menos que Joaquin Phoenix como protagonista, aí o nível de relevância e respeito já é enorme, porque é um dos melhores atores da atualidade. A colocação das cores nos filmes ficou excelente. É extremamente vivo, lindo e colorido, no meio de um drama completamente melancólico e cinza, belíssima fotografia.Roteiro maravilhoso, e uma direção incrível. Esta entre os melhores da minha vida.",1.0,0
657586,"Esperava mais desse filme. Simplesmente, não conseguiu me prender, mesmo percebendo o seu potencial. Tem umas cenas muito boas, e adorei a narração dele durante o filme, mas não me cativou.",0.0,1
1699488,Ótimo mindfuck!,1.0,1
1510299,"Puts, que filme! Trazer relatos absurdos que exploram até onde pode ir a selvageria humana foi uma ideia impressionante, porque cativa a todos pelo ritmo intenso do filme, que nos deixa nervosos, ansiosos, nos coçando incomodados das poltronas... Mal assisti e já quero ver de novo!",1.0,0
745697,Tem gente ai achando que todo filme de guerra tem que ser explosões e bang bang toda hora...,1.0,1
1161209,"filme incrível, o 'duelo' dos dois mágicos levando à caminhos tortuosos... adorei... deu pra espairecer a cabeça...  pena Sarah ter morrido daquela forma, se eu soubesse que haveria aquela cena, deixaria pra ver outro dia... recentemente perdi uma amiga da mesma forma... doeu ver a cena... :'(",1.0,1
1644506,"Acho que não tenho palavras para conseguir descrever tudo o que esse filme me fez sentir, mas tenho uma música que NUNCA vai sair da minha cabeça. Melhor cena, pra mim: https://www.youtube.com/watch?v=FJXgHuie0pE",1.0,0
479204,Sublime e perturbador!,1.0,1
862860,Excelentes interpretações do Phoenix e da Reese!,1.0,0
653726,Saí do cinema com lágrimas nos olhos.,0.0,1
706993,sinners only,1.0,0
1230070,"Tão singelo, tão puro.",1.0,0
251077,16/02/2017ótimo,1.0,0
1203154,Assisti por amor a linda J.Law .. o filme é excelente ..me diverti bastante.,1.0,1
52183,"O trailer é bem mais aterrorizante que o filme inteiro,porém a história e o médico dão calafrios. Esperei muito mais,mas tudo bem.",0.0,0
682359,"Gosto quando assisto um filme que me faz entrar na história. Sim, entrar. Você sente quando o filme foi feito para que você sinta. Consegui sentir cada angustia, alegria, tristeza, amor. Se trata de um filme para sentir. Muito belo!",1.0,1
437022,"É um filme grande com 2 horas de duração, mas que conquista o telespectador por tamanha qualidade da fotografia, imagem. Indico que seja assisto em HD. 720p já é um espetáculo de imagens! Muito bom, muito lindo. Recomendo.",1.0,0
1178884,"John Merrick teria motivos de sobra para se revoltar contra sua mãe que o abandonou e contra a sociedade que o excluía, mas ele surpreendeu a todos com a sua inteligência e seu lado emocional. Uma lição de vida e de superação.",1.0,0
1249418,"Esse título mais parece pra filme baseado em best-seller de auto-ajuda, superação e/ou amor. Mais um pro ""fodidos pela tradução"".",1.0,1
908847,sera que esse filme da liga da justiça sera baseado nos novos 52? porque se for ja sei quais sao os membros da liga da justiça Oo e ate um provavel roteiro do filme,1.0,1
145744,"Uma estória cansada de ser explorada pelas produtoras, de ser contada, mas nunca tão mal. Eric Bana como Henrique VIII??(KKKKK)  Através dos acervos das pinacotecas inglesas os retratos do rei era de um homem muito, mas muito feio mesmo, obcecado apenas com a questão sucessória do trono inglês.",0.0,0
530418,Clássico! Adoro!,1.0,1
1611694,Muito bom!,1.0,1
233844,"Achei estranho o Hans Zimmer só colocar a musiquinha do Itaú na trilha, me incomodou.",1.0,1
762368,"É verdade, não posso deixar de comentar. Dobby arrancou aplausos. O melhor personagem. Emocionou de verdade;",1.0,1
38863,"Me envolvi bem, porém passou a ser cansativo nos últimos momentos. ""Não faz o meu tipo"" hehehe",0.0,0
1718557,Que filme bom! Da pra ver varias vezes!,1.0,0
921703,Melhor filme da Marvel já produzido!,1.0,1
1063528,"Além de ser o cara mais lindo do cinema, agora ele canta com uma voz linda e toca!!! Sacanagem hahaha.... ❤",1.0,1
1226090,"É incrível como o filme consegue ir do nada a lugar nenhum. Tem excelentes momentos, mas que, com o passar do tempo, vão se dispersando.As atuações do Joaquin Phoenix e do PSH são do cacete, de fato, especialmente durante a primeira ""terapia"" e quando eles vão pra prisão. Infelizmente, isso não é o suficiente pra salvar o filme.É aquela coisa: é tecnicamente muito bem feito, mas que não conseguiu me deixar com a sensação de ""que filmão"" que tive com o resto da filmografia do PTA. Decepcionante.",0.0,1
898575,"Lady Bird é uma pergunta: mas você gosta de quem eu sou?Cristine a todo momento busca essa resposta das colegas, dos amores e, principalmente, da mãe. É incrível ver que ser amado e ser gostado tem uma diferença profunda, cortante, afinal, no caso, ser amado é estar em casa, é morar em Sacramento e ser gostado é o lado certo dos trilhos, é voar para Nova York. Queria mais tempo com o filme de tanto que gostei.",1.0,1
362511,boring... Flw,0.0,1
1393656,Ahh tão lindo!!,1.0,0
785947,"Caraaaacaaaa, que sonho!!!! Até que enfim meu Deus!!!! Um homem aranha igual às HQs, jovem, inexperiente, amigo da vizinhanca!!!! Ahhh é só dar o poder nas mãos da Marvel e ela faz a coisa direito!!!!  O melhor filme do homem aranha pra mim!!!! Tom Holland dá show de simpatia e desenvoltura no papel. Quando tem que fazer cara de palerma faz, quando tem que chorar, faz...da vontade de voltar no cinema 15 vezes pra ver o filme...e o Keaton??!!! Caaraaa!!! Melhor vilão ever. Bateu o Alfred Molina. O cara não quer acabar com o mundo. Só quer simplesmente o que é dele. Foda! FODA! FOOODAAAA!!!! E não venham me falar que o homem aranha 2 é melhor não pq o tobey maguire já era velhaco!!!!! Ponto.",1.0,0
634321,Quem fez esse roteiro com certeza fumava uma,0.0,1
377764,Cinco estrelinhas é tão pouco. Se eu pudesse daria todas as estrelinhas do céu pra esse filme.,1.0,0
1506061,"ealmente surpreendente!!! essa Rebecca era uma megera,pelo que o filme passou ela mereceu tudo que aconteceu com ela.E a Sra Devers meu Deus,fiquei com medo dela rs.Além da obsessão que ela tinha pela Rebecca a idolatria por ela,me irritou rs Joan Fontaine deu um show de interpretação passou toda pressão psicológica que 'presença' de Rebecca causava na sua vida.Fiquei muito curiosa para ler o livro",1.0,0
462561,"Del Toro nunca decepciona! Achei o filme ótimo, apesar que alguns personagens poderiam ter mais profundidade, os efeitos são todos aqueles que queríamos ver no Power Rangers nos anos 90. Curti muito também o design dos monstros, muito bem trabalhados, as cenas de ação são fantásticas e finalmente um 3D que preste. O povo adora reclamar de clichês, o filme não foi feito pra inovar o mercado ou lançar tendencias revolucionárias de roteiro, pra mim isso é reclamar por nada..",1.0,0
987925,"Charmoso e encantador!! me senti conduzido à um passeio pela cidade muito além do turismo, mas como se fosse conhecendo cada segredo da cidade e sua magia, como um morador que cresceu na cidade, que tem muito mais que informações sobre ela, mas conhece cada esquina, cada bocada, onde todos se encontram, que alguém só por turismo jamais conheceria. Owen Wilson desempenhou um papel muito simpático e lhe caiu bem o personagem. Um filme empolgante pela viagem e muito bom.",1.0,0
447312,Um filme muito cruel...pena que é uma realidade que aconteçeu e que aconteçe;E o + sinistro de tudo é ver que aquelas crianças passam a dominar local depois da morte de Zé pequeno.,1.0,1
376961,"O filme é bastante engraçado, cheio de humor negro, boa atuação parecia um documentário de vdd",1.0,1
24131,fiquei intrigado cada vez mais! esse filme é perfeito!,1.0,1
1498617,Favorito²,1.0,0
1473594,Toda vez que assisto um filme do Tarantino ainda consigo me surpreender.,1.0,1
1002501,e que interpretação foi aquela!!!,1.0,1
586955,Pesado!,1.0,0
1535294,''Say hello for my little friend'' Fantástico!!!,1.0,1
1471100,Por que não se fazem mais filmes envolventes como esse? FANTÁSTICO!,1.0,0
937455,"O filme tem tanto simbolismo que chega a encher os olhos. E há quem diga que o filme não tem história simplesmente porque não tem falas. É como quem critica Birdman por só ter metáforas e gostar da cena de ação que tem lá. Grupos femininos sobreviventes sem precisar da ajuda masculina, Furiosa mandando no Max, o fanatismo e o 'seguir cegamente' um líder que se proclama Deus, as culturas de povos que o filme apresenta, a loucura sobre a água e o fazer da água algo divino, a escassez do mundo deixando todos loucos. E tudo isso apresentado num filme corrido, sem diálogos, com efeitos, fotografia e e recursos de Câmera como filmar com película menor insanos.  Tudo muito maravilhoso",1.0,1
1143812,"O melhor do filme é a introdução, rápida, artística, engraçada e dramática. Preciso me acostumar com o cinema francês que quase sempre tende a se arrastar um pouco. Mas um da lista que tenho de rever.",1.0,1
966582,"Que filme bonito. Que filme doído. Só por ter essas duas características já ganha muitas estrelas comigo.Falta um pouco de argumento, é claro, mas entendo que não seja esse o ponto do filme. A paranóia de perseguição nao ficou muito clara, acredito que talvez tenham pecado nesse aspecto (parecia que Martha tinha apenas uma psicose qualquer), mas ainda assim, tudo muito bom.Milimetricamente filmado, calculado, erguido. Lindo, lindo, lindo.E o ""Marlene"" do nome, ai!, me doeu.",1.0,1
435026,Obra-Prima,1.0,1
497722,Um dos melhores romances que existe. 1000000000000000 a 0 no Crepúsculo.,1.0,0
1665729,Muito bom documentário!!,1.0,1
1341179,"Gostei demais dessa animação, em especial, a importância do valor familiar! Em um mundo tão atribulado e onde bons valores estão mesmo em extinção, achei a abordagem da família sempre junta, mesmo quando há uma discórdia ou momento difícil, de muita valia.",1.0,1
43060,É o tipo de filme ame ou odeio. Eu felizmente faço parte dos sortudos que amaram. Indico assistir sozinho e no escuro.,1.0,0
77490,"Que filme, pqp!",1.0,0
396922,ESTOU APAIXONADA <3,1.0,1
175892,"Filme extremamente cansativo, foi um sacrifício assistir até o final, só terminei porque não gosto de deixar filmes pela metade, mas a vontade de abandonar foi grande. Dou 2 estrelas pelos últimos 20 minutos do filme, que foram os únicos que valeram a pena.",0.0,1
889441,Uaaau .De tirar o fôlego. Simplesmente o máximooooo!Vale cada milésimo de segundo!A hora dele e a princesa ..hahahahahaha,1.0,1
1272172,"Leonardo DiCaprio ficou ótimo no papel, ele soube colocar uma carga emocional muito grande no personagem. O filme tem poucas falas, porém, a interpretação dele é muito boa e passa tudo o que o personagem quer transmitir. E a cena do ataque do urso é simplesmente incrível.  Só achei o filme muito longo.",1.0,1
58084,"Lindo, lindo, lindo :')",1.0,1
555035,ufa! q noite!muito bom filme.,1.0,0
1764243,Uma das melhores animações de todos os tempos... agrada qualquer público!,1.0,0
93876,Um filme sobre como chegar a velhice e perceber que viveu uma vida falsa e sem sentido!,1.0,0
1348503,"Ainda olho este filme com 13 anos de idade! Muito legal!!!! Marcou a juventude dos anos 80, quando se ia pra cinema de bando! kkkkk",1.0,1
510757,"Quando eu lembro da minha infância, eu lembro desse filme!",1.0,1
409686,O ossos cruzados fica vivo no final ?,1.0,1
1839606,fofissimo,1.0,0
979474,"Call Me By Your Name é maravilhoso em todos os sentidos. Um longa intenso  que aborda a beleza das descobertas, experiências e os desejos na puberdade. Livre de clichês, vemos uma história em que não há repressão desses sentimentos, mas que apenas enaltece a sutilidade de um amor no verão do início dos anos 80.Senti só um incômodo pela aparência subentendida da trama. Embora o foco tenha sido nas descobertas do Elio, tive a sensação de que não conhecia a história do Oliver e as suas reais intenções. Apesar disso, não tira o brilho das atuações maravilhosas dos protagonistas e a química que criaram em todo o filme. Me apaixonei pela trilha sonora que casou perfeitamente com toda a estética oitentista, sem falar no bom figurino e as transições marcantes das cenas, típico de filmes da época. Logo no fim, somos agraciados com o monólogo profundo do Mr. Perlman, sobre existencialismo e as emoções do homem paralelo ao desfecho sensível e melancólico da cena dos créditos.",1.0,0
433490,Sem palavras pra essa fotografia. Irlanda <3,1.0,1
1058483,"Nome ridículo em português. O filme é triste, lindo, simples e realista. O Ryan Gosling e a Michelle Williams tão ótimos, ainda não vi os outros filmes, mas o Ryan merecia uma indicação ao Oscar.",1.0,1
907027,....continuando... apesar do final ser totalmente surpreendente e impactante.,0.0,1
1811523,"Acho esse filme maravilhoso, pois consegue estabelecer uma linha entre o romântico e o realista. Repleto de passagens simples que possuem um significado profundo e uma sensibilidade curiosa... Apenas digo que me apaixonei por Weekend. Ele se tornou um dos meus filmes favoritos.",1.0,1
104352,"Homenagem maravilhosa, um filme magico e deslubrante, ao qual ja assisti tres vezes e cada vez descubro elementos novos e fascinantes dessa reverencia a um artista que, com sua brilhante imaginaçao, desbravou e deu os primeiros e fundamentais passos para a setima arte em todo o seu espetacular arsenal de efeitos e de recursos interminaveis, Georges Meliez. Desculpem a ausencia de acentuaçao.",1.0,1
804631,recomendo a todos o filme.Otimo enredo!!!,1.0,1
579783,"Até agora, o melhor de 2013.",1.0,0
611212,johnny depp belíssimo com aquele suéter rosa.,1.0,0
1030477,Mediano exagerado demais e muita enrolação desnecessária. veja ou não como quiser *__*,0.0,1
1567278,"Chorei igual um bebe, que filme lindo",1.0,1
387556,"Muito bom!Deveria, sem dúvida, ter ganho o oscar de fotografia... e o pior de tudo é que quem ganhou foi Inception *¬¬",1.0,0
426866,"Vamos lá né...1) A Chloe é tão bonita q mesmo tentando deixar ela estra ela continua bonita2) A Carrie era mais bonita do q as gostosonas do colégio, isso ta errado3)Qual o problema em fazer a Carrie gorda?4) Achei um exagero de caras e bocas da Chloe qd utilizava os poderes5) Bem, tirando a Carrie, é uma boa adaptação, mas o original é bem melhor..",1.0,0
527901,"Tá, agora entendi o porque falam tão bem desse filme. Filmaço, e quando o narrador do filme passou a falar dele mesmo depois de morto, pensei automaticamente em Brás Cubas (e sim, sei que os roteiristas não leram Machado). A atuação de Glória foi intensa, mas para mim o melhor do filme foi o William Holden, a dor dele, o amargor, o cinismo, a forma como ele descrevia as cenas e aquilo que estava sentido, foi intenso, e forte, me identifiquei com ele, sinto que mais e mais caminho para esse cinismo amargo.",1.0,0
345320,"O melhor filme do Batman, Michael Keaton mostra mais uma vez que foi a escolha certa para fazer o herói, Danny Devito ficou perfeito, melhor vilão eeeverr, Heath Ledger que me perdoe, kkkkk e Michelle Pfeiffer está sedutora como Catwoman. Outra coisa que eu admiro nesse filme é que é violento, coisa que naquela época era rara filmes de herói com um pouco de sangue.",1.0,1
1811735,"Não é de cortar os pulsos, mas nos faz pensar um pouco sobre a relação com as pessoas, no caso o ""parceiro"", achei um filme modesto e singelo! <3 E fofo.",1.0,1
1213772,"Achei mto bom Ryan Gosling incrível como sempre, cada filme dele parece que encarna o personagem segunda parte com o Bradley Cooper também ótima, recomendo a todos trilha sonora também é demais. excelente filme recomendo a todos.",1.0,0
485196,O tipo de filme bom que eu recomendaria até no inferno.,1.0,0
481160,perfeito! david fincher realmente sabe o que faz.,1.0,1
990028,"Que saudade de Paris que me deu ♥ Woody Allen acertou com esse, diferente de Para Roma com Amor, que não conseguiu bater Meia Noite em Paris, nem de longe.",1.0,0
342039,"Esse é o verdadeiro Batman!!!!!!!!!!!Obrigado Chris Nolan, por fazer do Batman, tanto no primeiro quanto no segundo filme, um herói que deve ser respeitado e leavdo a sério.",1.0,0
554631,"Na revisão, o estilo hanekeano fica ainda mais evidente, bem como a tendência a compará-lo com o estilo de outros filmes e cineastas. Mas nem de longe isso é demérito: a endogenia crítica deste filme (involuntariamente divertido, do sentido mais humorosamente negro do termo) é genial e sempre surpreendente. E, como bem disse o Américo, tem uma das seqüências [de dança] mais fantásticas que já vi no cinema. Muitíssimo forte! (WPC>)",1.0,0
1280699,poxa vida ....,1.0,0
1464206,"Típico clichê estadunidense. Filme fraco, nem pra divertir serviu.",0.0,1
823121,O filme é lindo demais.,1.0,0
1667559,"não gostei, filme longo demais.... podiam encurtar o filme um pouco pq algumas partes são dispensáveis! a parte em que o titanic afunda é muito triste, mas tem umas horas em que você coisas tão absurdas que eu simplesmente ri!",0.0,0
1676174,Towanda!,1.0,0
679844,"(Sem falar nas atuações de William H. Macy e de Frances McDormand, que ganhou oscar em papel mais cômico)",1.0,1
1176529,"Intrigante e Envolvente! Atuação de gala de Christopher Lee e enredo surpreendente num filme feito com baixo orçamento. Outra marca desse clássico é o conflito entre o cristianismo do policial e o paganismo vivenciado pelos habitantes da ilha. Para completar, o final é simplesmente antológico e dificilmente será esquecido por quem já assistiu e descobriu os obscuros segredos da ilha e de seus habitantes. Vale uma conferida!",1.0,0
1338594,Bons tempos,1.0,1
1198954,Muito bom o filme.,1.0,0
1011222,"Infância! E quando ouço ""My Girl"" eu me lembro desse filme.",1.0,1
622866,"INCRÍVEL. Dá um certo pavor à ilusão de que isso pode realmente acontecer e que nossa sociedade caminha pra isso. Filme lindo e bem reflexivo. ps: essa voz da Scarlett Johansson te absorve completamente, dificil é não se apaixonar.",1.0,0
1769097,Foda demais! Uma reflexão a cada 20 segundos de filme.,1.0,0
831942,"Eu ouvi TANTO falar que desse filme, que ele era diferente, surpreendente, apavorante...PUTA QUE PARIL! ¬¬ SÉRIO?!?!? Eu só consegui ver MAIS DO MESMO de sempre, a única coisa que posso elogiar (se é que isso pode ser chamado de elogio) é que as atuações não são patéticas como de costume, são razoáveis; mas tirando isso (que é o mínimo que se espera de QUALQUER filme) não tem nada de novo. Mais do mesmo clichê de sempre, mesmo suspense de sempre construído em cima das mesmas situações de sempre, e mesma explicação de sempre....Se você realmente quer um filme perturbador que te deixe com medo e impressionado aconselho a ver Mártires (um filme francês diferente de tudo que eu já vi e que me incomoda até hoje).",0.0,0
1775828,"Confuso, mas acho bom!",1.0,0
1112144,ÓTIMO!!!,1.0,0
259601,entao ja eraaaaaaa eu vo skate de um jeito que ela nao vai skate,1.0,1
910833,"Eu particularmente gostei bastante, acho exagero o povo dar 1 estrela.",1.0,0
1404481,"A serenidade e a pureza exalada a cada sorriso e troca de olhares de Dr. Patch me fizeram assistir ao filme com um sorriso no rosto do início ao fim. O enredo aparentemente simples se confunde com uma fábula deslumbrante graças ao poder incomensurável de um dos comediantes mais sensíveis que já pisaram na Terra. Saudades, Robin Williams.",1.0,1
893887,"Um dos filmes mais amorzinhos de todos os tempos...com um final de dilacerar o coração, te fazer olhar pro horizonte, sorrir, e dizer: ""É a vida""...",1.0,1
1664031,"Muito bom, com cada efeito arretado, e a história muito interessante, vale realmente a pena assistir... recomendo esse filme!",1.0,1
1011669,O Michael jackson parece E.T nesse filme,1.0,1
169767,"Ai meu coração... Meu Deus O melhor filme da minha vida,nunca esperei tanta surpresa e tamanha perfeição... Divino! Tenho que ver mais uma vez no cinema não vou aguentar esperar sair DVD...",1.0,1
979768,"""Me chame pelo seu nome"" é a cara do cinema europeu: cativante, belas sequências e histórias sem grandes reviravoltas. O que pode ser considerado ""chato"" para alguns, expressa a arte de um ponto de vista diferente.O romance LGBT entre Elio, muito bem interpretado por Timothee Chalamet, e Oliver (Armie Hammer) é cativante e você torce para acontecer. Eles explodem na tela com muita fofura e cumplicidade.A história é bem simples e somos convidados a degustar de cada etapa do casal, um passo de cada vez, ambientado pelo interior da Itália.Como eu disse antes, o ritmo a trama é lento. Alguns diálogos não me encantaram e tive a impressão em alguns momentos de ter perdido alguma coisa, mas nada disso tira o impacto da beleza do filme.A química entre Chalamet e Hammer é paupável e isso não é fácil de encontrar.É um belo filme e certamente merece as críticas positivas que está recebendo, mas com certeza é um filme que não é para qualquer um.",1.0,0
533092,"""Pra vc conhecer realmente uma passoa Coma um saco de sal com ela!""...ótima mensagem q marcou a minha vida,pra qm não entendeu vc gasta uma pitada de sal por dia imagina qnto tempo vc levaria ateh comer um saco!^^",1.0,0
1234994,top,1.0,0
1307334,"Este filme me fez querer ser ainda mais, professor. Mostrou-me uma realidade com dilemas bem maiores dos quais havia imaginado e concretizou minha ideia de que a melhor forma de fazer a revolução é na Educação. Adrien Brody é inigualável. Foi perfeito neste papel. Um dos melhores de sua carreira e o meu favorito.",1.0,1
1208250,grandeza de filme. Um dos 10 melhores que vi. Ótima historia e direção. Elenco de primeira.,1.0,1
433475,"Aqueles filmes merda que você gosta.Não é nem uma diabetes legal como ""Nunca É Tarde Para Amar"" com a Michelle Pfeiffer, é ruim mesmo, mas eu gosto.Provavelmente só por causa das paisagens e do Matthew Goode.",0.0,0
292467,"Efeitos e maquiagem, nota 10! Bom!",1.0,1
619239,Roteiro inacreditável de tão bom.Joaquin Phoenix brilhando em cada milésimo de segundo.Trilha sonora pra vida eterna.Amém.,1.0,1
1740725,"Robert De Niro faz aqui o velhinho mais simpático que já vi.Um cara que curte a vida e corre atrás de desafios, apesar da idade. Todos querem ser assim quando envelhecer. A química entre De Niro e Hathaway é muito boa, e o filme diverte e emociona de maneira leve e descompromissada.",1.0,1
208806,"um dos melhores filmes dos ultimos 20 anos e um dos mais injustiçados , AL PACINO  excepcional",1.0,1
145482,"Nunca gostei muito da Ana Bolena (entre as mulheres do Henrique eu sempre acabei me simpatizando mais pela Jane), mas aí colocam a Natalie Portman para o papel. Ficou impossível não amar. Achei um ótimo filme.",1.0,0
160009,Perfeito.,1.0,1
370767,"Revendo aqui pq eu não lembrava de nada, só mesmo meu crush Hutger Hauer( Etienne Navarre)  Não lembrava tb dessa trilha sonora maravilhosa ou talvez na época eu não tenha me ligado muito por causa da idade. Agora bora conferir o novo filme.",1.0,0
802591,Filmaço!,1.0,0
144825,filme muito pesado porém essencial! Edward Norton maravilhoso como sempre,1.0,1
502498,Não acredito que eu demorei tanto tempo para ver esse filme!,1.0,1
956891,"assim, vou ser bem franco papo reto q aqui n tem papas na lingua coisinha que faltou pra esse diretor mixuruca que não visitou aulas de geografia pelo jeito... esse filme quer enganar qm hein... a mim que nao enganapessoal acredit msm q o carinha pode se mudar de boston pra manchester assin sem mais nem menos? pfvrpessoal nem pra ver no ggoogle map que é IMPOSSIVEL fazer o trajeto de carro, eu n consigo imaginar como os roteiristas n perceberam isso ants...mas e bom deixa as coisas as claras aqui msm pra ficarem espertos quanto as mentiras desse filme.. geração pós 7x1 adora esse tipo de filmeco q n se atem aos fatos reais pra parecer vanguardista, credo",0.0,1
199733,Adooooro muito.,1.0,1
245085,"Completamente devastado depois de assistir. Eu mesmo pensava ""algo aconteceu para ela ser assim"", mas isso nunca importou tanto como deveria, rolava piadinha como as que as que mostram no documentário por parte da mídia e eu não ligava, até contribuía.Documentário sensacional, muito forte e importante.",1.0,1
315930,"Muito bom, tinha até o jogo!",1.0,1
