original_index,review_text,polarity
1622583,"Eu gostaria muito que a Rey fosse um jedi ,uma mulher sendo protagonista de star Wars seria épico .",1.0
1053233,Falta coragem pra ser assim.,1.0
532708,"O filme é muito legal, melhor que o primeiro.",1.0
1271442,"Fotografia, paisagens, atuações são incríveis. Mas, para mim, um dos grandes destaques, excepcionalmente, foi os planos-sequência, na qual trouxe uma experiência instigante para quem está assistindo.  A história do filme em si é interessante, mas é praticamente um filme em busca de uma vingança e também há espaço sobre a sobrevivência em O Regresso. E, por favor, não preciso falar muito sobre a atuação do DiCaprio, né? Apenas digo uma coisa: dessa vez vai, Leozinho! <3",1.0
1606480,perturbador! excelente filme,1.0
1042324,"A pureza em uma forma tão linda *0*,Trilha Sonora e o Visual do filme são *0*",1.0
778727,"Filme perfeito, muito bem ambientado, com várias histórias fortes, e atuações marcantes, que deixaram até mesmo a ótima Emma Stone um tanto apagada no decorrer da trama, uma vez que seu personagem apesar de ser o ""principal"" é apenas o objeto para o desenvolvimento da história. O que deixa espaço para as atuações carismáticas de Octavia Spencer, Anna Camp e Viola Davis, elas conseguem segurar a trama para que o filme não seja pesado demais, dando um tom de humor, ao mesmo tempo em que vivem histórias muito fortes, com um extraordinário poder de atuação elas conseguem balancear o filme de forma encantadora. Mas não só de boas moças é feito o longa, que conta com uma atuação mais que brilhante de Bryce Dallas Howard que comanda a trupe de donas de casa bem a linha  Desperate Housewives da década de 60.Enfim, um filme pra rir e chorar muito, repensar conceitos que até hoje são agravantes para sociedade moderna.Além de ser um filme que todos podem assistir e se identificar com um roteiro simples, dinâmico e interessante que te mantém de olho na tela mesmo em seus momentos mais lentos.",1.0
864185,Maravilhoso,1.0
477140,Da primeira vez que vi esse filme não gostei mas da segundo (ñ sei porque) eu adorei,1.0
1698475,A trilogia encerrada de forma perfeita. Destaque para a maravilhosa cena do duelo triplo no cemitério (um truelo como diria João Grilo).Sensacional! Épico!,1.0
712029,"Muito louco esse filme. Surpreendente, de tirar o fôlego. Atuação de Rosamund Pires excelente. Gostei do Ben Affleck também. História ótima.",1.0
527866,"Retrata algo ainda muito atual. Conflito de gerações, crise pelo envelhecimento, descarte de pessoas pela mídia, cultura de espetáculo. Senti muita dó de Norma, por mais ""louca"" que ela pareça você vê como ela é uma vítima desse sistema.",1.0
1631375,Emily Browning dando um show de atuação como sempre <3,1.0
327618,"A atuação do Rourke é muito boa, mas esperava bem mais do filme em si. Mediano.",0.0
548192,"O humor negro e ácido se fizeram presente na tela, junto com boas cenas de luta e muito sangue.Reynolds valeu á pena esperar!!!",1.0
1835942,"Filme maravilhoso! Vale muito a pena assistir! Sem duvida, um dos melhores filems da Disney de todos os tempos!",1.0
1080386,Muito bom!,1.0
265796,"""let me sing you a waltzout of nowhere, out of my thoughtslet me sing you a waltzabout this one night stand you were, for me, that nighteverything I was dreamt of in life...""  ♥",1.0
470787,"Roteiro original muito bem elaborado, fotografia deslumbrante, atuações impecáveis de todo mundo e Oscar inegável para Natalie Portman!",1.0
159632,muito bom emocionante.,1.0
1062612,Toda vez que a Lady Gaga cantava shallow eu arrepiava!,1.0
1529371,só uma coisa a dizer: o final estrago tudo.....,0.0
839757,"Pouco terror, muito forçado.",0.0
391334,"O cara que fez esse filme é muito criativo viu. Fez um filme sobre a mente humana e usou a sua própria ao extremo. Muito bom filme, diferente e complexo. Bom ver o Jim Carey fazendo um papel que não seja comédia.",1.0
1344367,"Sua competência envolve apenas a construção de 'jump scares', e algum clima de tensão no terceiro ato, já que qualquer desenvolvimento de situações ou personagens ficam perdidas em meio a muito blábláblá, de modo que fica difícil se prender a algum momento do filme.",0.0
926666,Típico filme que você quer ver ate o final. Tinha que ser King... Recomendo!!!,1.0
103704,Sensacionallllll,1.0
534567,"Eu simplesmente não tenho palavras pra definir essa obra prima.São tantos sentimentos misturados, cada cena te causa uma sensação.Que filme lindo cara, profundo e intenso, do jeito que eu gosto. Fora que Bjork é um show a parte. Tão profunda, tanto na sua voz belíssima, quanto em expressões.E ESSE FINAL?!?!?! Nunca mais tinha chorado tanto com um filme.Lindo lindo lindo! Faltam palavras mesmo.",1.0
1504154,"legalzinho, não assistiria de novo!",0.0
1248942,Coppola. isso resume,1.0
495057,ZzzzzzZzzzz,0.0
154001,um dos melhores filmes que já vi <3,1.0
323629,"Tá errado quem enxerga o filme somente como um pornô homossexual. O filme vai muito além disso, e retrata de forma original e coerente as entranhas de um relacionamento que no caso é mulher-mulher, mas que se encaixa com um relacionamento homem-mulher, homem-homem, enfim, relacionamentos humanos em geral. Amor não é tudo em um relacionamento, e o filme retrata isso bem. Um belo filme, ótima fotografia, ótima trilha sonora, ótima atuação da Léa Seydoux, a Adèle Exarchopoulos não me convenceu muito, mas tudo bem, opinião minha. Um lindo filme, mas que, na minha visão é um pouco superestimado, mas que sem dúvidas, vale a pena.",1.0
740106,Nós somos Groot! <3,1.0
168763,esperar mais um ano? kk pqp,1.0
590951,"Vou assistir, espero eu não me decepcionar como foi com aquele filme ""Requiem for a Dream"" que tem uma nota alta e um monte de comentários elogiando, e é um filminho mediano e chatinho. (filme que por sinal quero assistir novamente para ver se mudo de opinião).",1.0
1489996,Merecia 10 Oscars de melhor filme! Mas ñ pode né? Ah que pena.,1.0
23107,"Foge dos clichês, e trata apenas da realidade. É isso, não tem como correr: relacionamentos as vezes dão certo, as vezes não. As vezes alguem sai ferido, nem sempre porque a outra quis, mas também porque não era pra ser... Enfim, depois de refletir um pouco sobre, achei bem legal a mensagem do filme.",1.0
1807113,"FODA-SE A CRÍTICA ESPECIALIZADA, FODA-SEEEEEEEEEEEEEE!!",1.0
980287,"Pra quem quiser pensar um pouco mais sobre o filme sugiro este episódio do podcast sobre cinema A Conversação, que trata de ""Me Chame pelo seu Nome"", disponível no link a seguir:https://www.youtube.com/watch?v=XLEJxEHvMrM",1.0
1225264,Muito engraçado.Primeiro filme que vi legendado no cinema e entendi! Mérito do Carrey!,1.0
533924,"AVISO àqueles que não assistiram o filme –– ASSISTAM ––  O dinamarquês Lars Von Trier transformou sua obra em uma verdadeira dança; o filme detém ao menos quatro movimentos importantes cruciais para toda trama. Ficamos conectados –– ouvindo –– eventos iniciais do filme que são impiedosamente vinculados ao final, que , aliás , devido ao nosso senso de humanidade –– esperamos que tudo dê certo –– mas a vida têm suas limitações e a morte... a morte tem seus luxos e caprichos ––  A cantora e atriz Björk é categoricamente um arauto à interpretação, mesclando elementos tresloucados, afáveis , inocentes , tolos , benevolentes e humanos à sua personagem Selma Jezkova. A doce , langorosa , nectárea, estridente , infantil e , ora lânguida voz de Björk embala esse comovente drama. Além disso, no Instituto Santa Luiza –– colégio para alunos com e sem deficiência visual –– presenciei minuciosamente o comportamento de pessoas privadas da visão ou que enxergavam muito pouco; posso afirmar que Björk traduziu fisicamente todos os trejeitos e comportamentos de um indivíduo acometido por problemas visuais.  A filmagem, mormente , pareceu-me um pouco ruim, mas isso foi só um lapso meu. A forma como a câmera passeia ajuda a estabelecer uma sincronia com as emoções do espectador.",1.0
1397636,Que filme amorzinho <3 Peter Kavinsky e seu whoa whoa whoa,1.0
102912,"Esse filme é muito lindo!!! Sem dúvida, é uma obra de arte! Resgata o gosto de assistir um bom filme...aquele em que você praticamente esquece do mundo e viaja na história, e quando termina você fica refletindo sobre a lição que o filme quis passar... que pra mim foi sobre o propósito da nossa existência e a determinação em alcançar um objetivo. Como diz o Hugo numa parte, mais ou menos assim:  ""Vejo o mundo como uma máquina, e cada um de nós faz parte dela...e uma máquina não vem com peças sobrando! Logo cada um tem o seu propósito""...Além disso, é tudo perfeito, o cenário,a  fotografia, os personagens, a trilha sonora e as atuações...Com certeza quero assistir dinovo, e super recomendo pra todos!",1.0
1442340,O melhor filme infantil que eu já vi.,1.0
298203,"Engraçadinho e tal. Mas que roteiro ruim, hein? Eu acertava tudo que ia acontecer, incrível.Previsível ao extremo.",0.0
684210,"A Maria sendo feminista, awn <3 A equipe colocou no bolso as personagens femininas que são constantemente retratadas como frágeis e bobinhas. :D",1.0
1334547,Não tem palavras pra classificar.,1.0
121124,"A Marianne parece uma personagem da série Scream Queens. I got a pocket, got a pocketful of sunshineI got a love, and I know that it's all mine, oh Do what you want, but you're never gonna break me Sticks and stones are never gonna shake me, no",1.0
1512434,"Loucura! Esse filme me deixou um pouco perturbado por alguns minutos. A sequência de imagens e efeitos sonoros ajudam na tensão. Passei quase o filme todo balançando as pernas sem parar. É incrível como vc consegue ficar vidrado em algumas cenas, principalmente naquela perto do final quando fica alternando rapidamente entre a Sara levando o choque, a mulher naquela putaria toda, o cara perdendo o braço...Muito bom mesmo. Era bem como eu esperava que fosse.",1.0
12868,"Pra quem ainda não viu. Vou contar logo que no final,ele tem as duas pernas amputadas, que tristeza.",1.0
501388,Maravilhoso *o*,1.0
823649,"Este filme é maravilhoso, uma lição de vida, claro que, baseado em história real não deixou a desejar em nenhum momento. Eu recomendo a todos.",1.0
312817,"A grande sacada do filme é a edição e a fotografia, que usa diferentes formatos de película. Nesse aspecto é um filme bem experimental, mas a história não me cativou. Falar que o roteiro é de Taranta é o fim. Acredito que mexeram e muito nele, principalmente nos diálogos.",1.0
810997,Muito bom mesmo,1.0
565098,Muito bom.,1.0
1168084,"Acompanho esta ideia desde muito tempo, quando os posts do forum Valinor ainda não estavam a mensura da criação do filme. Não vejo a hora de ver entrar na batalha da minha imaginação contra o que Peter Jackson está aprontando. Será uma batalha digna de Isengard.",0.0
481220,Caraca como eu nunca tinha visto esse filme!? recomendo muito!!!!,1.0
80102,"Já pararam pra pensar que a história do filme é na verdade sobre um chefe do tráfico que possui as melhores drogas. Então, um dia ele convida 5 sortudos pra fazerem uma visita ao seu laboratório de drogas, só que chegando lá, os sortudos acabam gostando das novas drogas e tentam a todo custo levar alguma droga de dentro pra fora (lê-se X9). O Willy, sendo um chefão muito sábio, fica logo puto e começa a ""passar"" cada um dos moleques X9, até que sobra o menino Charlinho. Então, quando o Willy vai tentar ""passar"" o Charlinho, o guri olha pra ele e fala:""Quem falou que a boca é tua?"" e ""passa"" o próprio Wonkaralho.",1.0
1432448,Quero muito muito muito ver!!!!,1.0
1356971,"Um pouco cansativo, mas muito muito bom",1.0
819204,"Eu achei que tava ficando louca no final do filme, mas aí lembrei que o filme que é bem doido!!! KKKKKMuito bom!!!",1.0
138575,Christopher Nolan é um homem de respeito.,1.0
1243062,"É um filme que mostra só um pouco o sofrimento que os Judeus tinham que enfrentar na época que eram caçados por Nazistas, retrata um pouco o sofrimento da Era Hitler.",1.0
689068,"""Don't let yourself get attached to anything you are not willing to walk out on in 30 seconds flat if you feel the heat around the corner.""",1.0
376028,a ideia é boa e até q da para dar umas risadas mas é um filme de muito mau gosto.,0.0
911575,Seth e Katherine incríveis nesse filme! Muito bom!,1.0
1005556,"Eu cresci assistindo esse filme em VHS, escutando a musiquinha no toca-fita, não entendendo nada, achando que um dia eu ia achar um Totoro numa floresta pra deitar na barriga gigante dele... É sempre muito bom esse filme. Mostra a inocência, a felicidade simples e o carinho desses personagens tão estranhos, atenciosos e fofos num novo mundo de duas crianças, onde a realidade da dor e da saudade, a preocupação e o zelo pelas pessoas também existe. Esse filme ensina muito para qualquer um que assiste, de qualquer idade.",1.0
177798,Achei meio paradão... mas deu pra assistir e considerar. Gostei!Não imaginei que ele fosse pular.,1.0
1378475,MUITO FODAAAAA! Homem de ferro e Hulk dão um show de bola! O filme é simplesmente REMARKABLE!,1.0
1646274,"""Só é saudável quem se sente saudável"" gostei pra caramba do filme.",1.0
770491,"Um bocado infiel ao livro, mas eh um ótimo filme.",1.0
1488973,Belíssimo. A maneira leve e humana de se retratar o sofrimento no filme é comovente.,1.0
522461,"Acho que fui com sede demais ao pote. Achei previsível e com um clímax fraquissimo. A ideia é boa, mas não conseguiu me convencer. Digo isso com todo respeito, independente do filme se tratar de um protagonista negro, pois se fosse com brancos, smurfs ou alienígenas minha opinião seria a mesma.",0.0
275261,Filmaço,1.0
1476396,hahahahahaha.......... e eu indo contra a maré...... sempre......... mas q bosta de filme.o curta q deu origem a filme e tem menos de 3min é infinitamente melhor #soacho,0.0
1724613,"Quase chorei só vendo o trailer, aiai certeza que vai ser bom demais, não dá pra não se apaixonar pela Anne e pelo Jim, os dois juntos então... perfeito!",1.0
896336,Usuário temporariamente bloqueado por infringir os termos de uso do Filmow.,0.0
1013518,"No final, a trilogia se explica!! Adoro MIB!!!",1.0
85484,Final surpreendeu.,1.0
781177,Filme lindo da porra..,1.0
825695,"Intocáveis - 2011 Filme tocante, agradável, engraçado, baseado numa amizade improvável. Não se trata de um filme sentimentalista, felizmente... em vez de ser um filme sobre rótulos, trata-se de pessoas de verdade e do poder da amizade verdadeira.",1.0
890640,divertido e cativante do inicio ao fim!,1.0
92267,"excelente, Keaton não fica nada atrás de Chaplin, tão genial quanto... sua expressão 'sem expressão' é hilária... roteiro bem construído, cômico e criativo...a perseguição da locomotiva e a cena da ponte... poutz... são perfeitas...",1.0
84249,"Taí um filme que me incomodou profundamente. TUDO fica pelo caminho, nada chega a lugar algum. Nem o ""conto de amor"", nem as críticas sociais. A construção do romance é de uma superficialidade imensa e os personagens são ou caricatos em excesso (vide policial mauzão) ou usados somente pra alívio cômico. No roteiro, saídas ""convenientes"" em excesso também, como se os elementos fantásticos justificassem tudo. Resumindo, falhas demais pra um filme que está sendo levantado como a grande obra do momento.",0.0
976001,Clássico moderno!,1.0
958358,"Este filme está na lista de filmes mais toscos que já vi na vida.. A história do filme é até que interessante e até por isso resolvi assisti, mas como foi feito que estragou tudo.",0.0
451232,"Sinistro, louco, surreal. Adjetivos que não canso de escrever nos filmes desse diretor. Esse filme é nota 10, pra terminar com dor na cuca.",1.0
921632,"Eu esperava mais por ser um filme de tanto marco como esse personagem, Foi legal ter cenas mais brutais, mas esperar uma nova história que saberemos que não vai acontecer desanima total. Enfim, não curti muito!",0.0
485746,Lembro-me de ter assistido no SBT.,1.0
1539814,"Vi pela segunda vez no cinema hoje, huahuha Zach genial.",1.0
210817,"""A vida não é generosa. Você não deve amar alguém. não deve se apegar a alguém. A vida vai te trazer mágoas. Ela leva tudo para longe de você e ri da sua cara.""",1.0
53950,"Eu não sei o que pensar desse filme. Comecei esperando algo e acabou que me deram outra coisa. A temática do filme me fascina muito é por isso acho que acabei exigindo demais dele. O dilema enfrentado pela protagonista é, sem dúvida, o ápice da narrativa. Gostei do tom sempre sombrio que o diretor resolveu dar ao filme. Não é o melhor filme do gênero, mas é excelente.",1.0
581291,Una porccheria! Rsrsrs,0.0
1018152,SENSACIONAL!,1.0
649662,Muito divertido!!!,1.0
1695157,"Gostei bastante do filme, ter um ritmo e complexidade própria é o que torna-o tão interessante. Só acho que Jennifer Lawrence merecia o Oscar nessa atuação, não gostei tanto da interpretação em O Lado Bom da Vida, mas não tem como negar que é uma atriz que ainda tem muito a apresentar. Christian Bale sou sua fã!!",1.0
140549,"Não dei nada pelo filme baseado no trailer. Achei que seria lolefeitosespeciais, mas caralho que filme bom. Excelente direção, roteiro, lolefeitos e atuações. Final mindblow. Ótimo.",1.0
1009870,"Fui assistir com poucas esperanças,pensei que seria mais um daqueles filmes bobos de crianças.Mas,é impressionante.Filme maravilhoso.",1.0
1626545,"Emocionante, saudosista e imprevisível na medida certa. Tirando a parte da morte de Snoke, que é engraçada sem a intenção de ser, o filme é irretocável. Estou muito empolgado com o rumo que a saga está tomando. P.S. As cenas da Leia já valem o filme.",1.0
1483454,"Este filme deveria estar bombando no filmow (Santo de casa não faz milagre), já que está bombando pelo mundo. Já está na lista de críticos da Europa e Estados Unidos como provável indicado ao Oscar de filme estrangeiro - estreia nos Estados Unidos dia 28.",1.0
111288,"Geralmente 3 horas de filme costumam cansar,não é o caso deste aqui,quando termina você diz : ''Poxa! Já acabou? queria só mais uma cena,só mais um pouco disto'' É Lindo.",1.0
586055,"pode até ser cansativo, mas o final VALE toda a ESPERA.",1.0
1213963,"Apesar de a terceira parte ter se perdido um tanto, é uma boa e poderosa história com atuações muito boas.",1.0
1650408,"Aula de Sociologia e Técnicas de gestão e organização empresarial, rs. Muito bom, ri horrores!",1.0
731427,"Confesso que antes de ir pro filme eu tinha ficado muito puto por ser 3-D. Depois que eu saí do cinema, eu vi que foi um dos filmes que eu mais gostei de ter pago a mais pelo 3-D, ele consegue te prender do início ao fim. Muito bom mesmo",1.0
1357216,Now life has killed the dream I dreamed. Me emocionou :'),1.0
1112547,PERFEIIIIIIITOOO,1.0
99747,apesar de não ser muito fâ do gênero...achei muito bom o filme,1.0
1387060,"Acabei de assistir no cinema e, ó não achei essa coisa toda que a crítica tá pintando não; mas filme legal, bonito, diferente de tudo que a Marvel já fez até agora. Se alguém reclamar do humor vai ser de implicância, pois se houve 5 cenas engraçadas foi muito.  O filme deixa umas mensagens bacanas para refletirmos.  Ps: Duas cenas pós créditos.",1.0
1656220,"Esse filme é muito bom! A fotografia é impecável e o roteiro traz uma linha temporal muito organizada. A história se passa em meados de 1930, e no começo eu não fazia ideia do que tava acontecendo com as meninas ali. Mas tudo se esclareceu ao decorrer do filme e, visto que a escola era próxima a uma base militar japonesa, já deu pra sacar o que tava rolando ali, né?Os experimentos nas garotas era pra justamente não ocorrerem erros quando usados nos soldados japoneses, certamente com o objetivo de fortalecer e tornar o exército deles invencível às guerras que viriam.PS.: Acho que o único erro foi classificar o filme como terror, sendo que está muito mais pra suspense E mistério.",1.0
1184740,"Incontestável obra prima do terror. Kubrick faz uma ótima adaptação do roteiro, temos uma historia tão empolgante e torturado quanto o livro, as atuações desde o pequeno Danny ao psicótico Jack, dão um show! Gosto bastante da ambientação do Hotel, seu vazio é gritante, criar um background perfeito para as cenas, ainda mais com as mãos do mestre na direção, cenas como o dialogo de Jack e sua esposa antes de subir as escadas, e as voltas de Danny com seu triciclo. Finalizando esse comentário, ""O Iluminado"" é inesquecível, todos devem assistir.",1.0
1321206,Uma palavra: Perturbador.,1.0
1246330,A melhor Trilogia da História!!!,1.0
1613750,"gosto de filme de espionagem, esse é muito bom apesar de o casal do filme ter roubado todas as atenções é um filme legal para assistir.",0.0
1654084,"Mesmo não sendo surpresa que esses abusos são recorrentes, infelizmente, é impossível não se revoltar com os relatos, mais impossível ainda não se revoltar com o descaso das universidades com as vítimas. É um documentário difícil de assistir, mas necessário!",1.0
495269,"Eu gostei... mas na realidade também não chorei!!! E olha que filmes dramáticos sempre me comovem!Achei que ele teve sua parte triste... mas não chegou a comover tanto, pois eles tiveram algo muito rápido... Não chegou a explorar tanto esse lance de ""amor / gostar"" que "" o casal"" teve.... enfim... minha opinião. Mas é um bom filme para assistir sim.",1.0
1022378,"Achei o filme hilário. Não vou comentar muito porque lendo os comentários aqui vi que o falso moralismo tá escorrendo.Quem nunca riu de uma piada contra gordinhos, gays, loiras que atire a primeira pedra. Até lá, é muito blablablabla e como eu disse, falso moralismo. Como minha professora de redação disse uma vez, os textos de comédia sempre tem uma vítima, se você for deixar de rir por isso, por conta da ""vitimização"", nada mais vai ter graça. Podem ""descurtir"" o post a vontade, mas só disse verdade, xau.",1.0
274781,Que puta filmasso!Amei a temática e todo o fundo do mar. Que mundo maravilhoso.Ótimas cenas de ação e batalhas.,1.0
1116965,"o ritmo desse filme é o maior problema, já que ele não existe.",0.0
1096072,"Terror psicológico muito bom e cheio de metáforas e interpretações psicanalíticas para o luto, a rejeição materna e a medicalização da infância.",1.0
1366217,Não há fúria maior nem no céu e nem da terra do que o sentimento de uma mulher abandonada.,1.0
1743393,"O que falar desse filme, não existem palavras suficientes pra elogiá-loCom certeza está nos meus favoritos",1.0
590458,"nunca esperei que fosse tão bom assim! adorei meeeeesmo. e como assim que dizem que esse filme é difícil de entender? o final dá todas as respostas, ué.",1.0
787952,Vcs querem revolução? Então toma. Filmaço da porra.,1.0
980476,Que lugar lindo! Eu queria morar nesse filme.,1.0
191299,"Ele consegue retratar de uma forma tão linda, uma história que pode muito bem ter existido no período do nazismo. É um filme pra se chorar e se sensibilizar.",1.0
389304,"Filme maravilhoso, a mensagem que ele transmite também.Retrata um relacionamento bem real, de como as situações transformam a tudo e a todos com o tempo, e uma pessoa que você dependia pra viver, se torna detestável e consequentemente descartável.Mostra a linha tênue entre o carinho e o desapego, o desgaste natural de uma relação que cai na rotina, sem nenhuma manutenção, ou seja acomodação do casal.Mostra que por mais que a gente queira fugir, apagando até da memória, parece que existe um magnetismo natural que vai te levar de volta para o mesmo lugar, talvez seja esse o 'BRILHO ETERNO' que existe nas mentes, vazias ou não, pois aquela é uma história necessária para as suas memórias, para sua vida. Ninguém pode garantir que tudo não iria acontecer novamente, inclusive fiquei me perguntando: será que não iria se repetir? Principalmente a parte que eles já se distratavam, que ele diz que ela fode com as pessoas pra que as pessoas gostam dela, final de relacionamento bem triste, os 'desabafos' gravados nas fitas ilustram bem isso, aquele final cheio de rancores, apesar de ser um filme, terminei torcendo pra ser diferente, afinal a intenção é aprender com os erros, mesmo que eles não se lembrem, acho que o valor do relacionamento se tornou outro, quando eles descobriram que já era a segunda vez, um na vida do outro.Tem horas que o procedimento da Lacuna é apenas deixar os orgulhos de lado e viver o que nos faz felizes, ainda que apenas por um período de tempo, quem pode saber, quanto tempo vai durar?Isso sem contar o roteiro, a liberdade das viagens dele pela mente, a sinceridade e o jeito nonsense da Clem, eu adoro!!!",1.0
417479,"Tema muito interessante, o filme te prende, emocionante, bem produzido.",1.0
1311407,A jornada do Herói em sua melhor forma! Muito bom mesmo!,1.0
582347,"O filme é bom, mas o final foi vago, parecia que ia ter mais filme pra terminar direito a história e... termina!",1.0
1039449,Pelo menos não terminou com Bonnie & Clyde tomando uma rajada de bala até a morte.,1.0
998058,"Uma curiosidade interessante que no lançamento deste filme, ou seja em meados de 2004 estava ansioso para assistir ao filme jogos mortais, que vários meios de comunicações comparavam com o filme Seven sete pecados capitais, porém no cinema na hora de ver o número da sala que estava rodando o filme Jogos Mortais, entrei na sala que estava rodando o filme Menina De Ouro, mais devo admitir que foi o erro mais saudável que eu cometi na minha vida, tive o privilégio de assistir a um filme da direção do veterano  Clint Eastwood, que  dirigiu e atuou. Anos depois consegui assistir ao filme Jogos Mortais, bendito erro que cometi naquele ano de 2004, porque deixei de assistir um filme mais ou menos, para assistir um belo e premiado clássico do cinema.",1.0
572822,"Woow que filme!!! nem sei direito o que dizer, mas sensacional!! super indico!",1.0
378093,"Tirando o fato do filme ter sido gravado durante 12 anos, é apenas mais um filme como qualquer outro...",0.0
1351400,"É uma boa continuação, mas chega uma hora que o filme se torna maçante. Acho que o filme é comprido demais para uma animação.",1.0
365810,"mais uma obra melancólica e tensa de Iñárritu, colocando em cheque os valores maniqueístas humanos. Javier Bardem dá o tom exato ao personagem, brilhante!",1.0
215069,o filme e  otimo mas tem cada um q nao sabe apreciar o q e bom(nathalia tiossi carducci),1.0
731335,Preciso assistir!,1.0
816944,"Filme extremamente gratificante, um show em todos os aspectos. Um dos filmes mais grandiosos, e que abordam as principais dúvidas e medos dos seres humanos. Nolan foi incrivelmente ousado, e bem sucedido. Claro que existe uma licença poética em alguns poucos momentos, mas no geral é uma obra inacreditável.",1.0
1060234,"Assisti sem sequer ler a sinopse. E fiz bem. Difícil entender o conformismo, mas a realidade é que muita gente vive assim. Um belo filme.",1.0
73648,"Esse filme me mostrou bondade. Quando ele acaba e se lembra que se está assistindo a um filme, até me senti como o John Coffey: cansada de as pessoas serem ruins. Estou cansada da dor que sinto e ouço no mundo todo dia. É muita dor! São como pedaços de vidro na minha cabeça o tempo todo...",1.0
533544,É Lars Von Trier e não filme de sessão da tarde. Maravilhoso! Sem mais.,1.0
1271005,"Impecável é a palavra pra definir essa obra. Me vi dentro do cinema sorrindo, ao ver essa fotografia tão incrivel, nunca um filme que quase não tem cenas em ambientes fechados me fez sentir tanta claustrofobia com esses closes e esses cortes. A tensão foi do inicio ao fim. A luta final foi pra mim, inesperado. Achei que seria uma vingança rápida e me surpreendi com uma cena incrivel de luta brutal, numa violência digna dos grandes épicos.",1.0
635568,A perola mais agradavel da decada .,1.0
914813,Desitratei <3,1.0
1416005,"MEU DEUS DO CÉU (SIM VOU USAR O CAPS LOOK) EU ESTOU EM CHOQUE ATE AGORA. Eu adorei a forma de retratar a mudança de personalidade e a forma complexa de trata a trama, sem medo de feri o telespectador, e que final em meus amigos, e de tira o chapéu, estou sem ar ate agora, duvidas e teorias só vem a cabeça, filmes bons fazem isso, deixa nossa mente a 1000.",1.0
33355,"Forte, envolvente, e o roteiro tem uma abordagem inusitada com referencias ao Big Bang e ao surgimento da vida no planeta e com isso ficou interessante pelo imprevisível, o roteiro não é para acostumados a historias comuns. Fotografia impecável.",1.0
1053833,Favorito entre todos,1.0
1350033,Um filme autobiográfico e com conteúdo atemporal. A cena com a psicóloga é antológica.,1.0
808227,Muito bom...,1.0
1152879,muuuuuito engraçado! as piadas são bem pesadinhas xD,1.0
1559163,"SEM DUVIDA NENHUMA SEMPRE AO SEU LADO É MUITO MAIS QUE UM FILME, É UMA LIÇÃO DE AMOR, O AMOR MAIS PURO E VERDADEIRO QUE EXISTE... SENSACIONAL... AMEI DEMAIS...",1.0
1514941,"O filme não é lá essas coisas, mas Ellen Burstyn está ótima e Lux Æterna é uma das melhores coisas que já ouvi na vida!",0.0
1510088,Uma só palavra: Espetacular!!!Roteiro impecável! Te prende em cada história. Argentinos dando um banho no cinema!,1.0
698286,"Frances é uma pessoa que muita gente deve se identificar quando chega aos vinte e poucos anos, o dilema de continuar em busca dos sonhos ou se enquadrar na pressão da praticidade de vida? Ela com o eterno espirito adolescente de sonhos e bom humor vê sua melhor amiga e amigos se renderem a vida comum e ""quadrada"", casar ter filhos e empregos chatos, ela vai apenas sobrando e sonhando com a arte. Francis é daquelas pessoas que inspiram e vivem pelo sonho e pela liberdade, num ponto da vida que muita gente opta por viver de uma forma superficial, frustrada e insatisfeitas... Um retrato perfeito da vida, de escolhas e de pessoas que “Gostam de coisas que se parecem com erros...”",1.0
1722685,Pesado demais.,1.0
1395566,"""Você fez tudo. Você me aceitou por quem eu sou, não quem você quer que eu seja.""",1.0
1597667,"A comumente esquecida sensação de fazer coisas simples pela primeira vez é muito instigante. Gostei, apesar dessa ""sinopse-fode-filme"". O filme é sonoramente marcante. Scarlett dispensa comentários, estou apaixonado.",1.0
785764,"Achei bem parecido com Kingsman algumas coisas, mas de longe o melhor homem aranha! Próximos filmes prometem.",1.0
84808,na moral que filme bostinha,0.0
1487681,"Péssimo, pior filme que já assisti!",0.0
80396,"Rachel Weisz perfeita, não conseguia tirar os olhos dela, Emma e Olivia ótimas também, e com um roteiro ótimo e sagaz, é um dos melhores da Award Season",1.0
1269533,"se eu passo duas horas e meia tomando no cu desse jeito eu não ia querer Oscar não, eu ia querer é virar dono da academia inteira",1.0
1598101,"Filme chato do caralho, só vale pela Scarlett gostosa.",0.0
1051402,Daqueles filmes que fazem você pensar em 'o que realmente é sua essência'.Extraordinário!,1.0
980416,"Ai o filme todo eu: ""Lindo, poético, mas ok.""Aí chega a cena do diálogo entre o pai e Elio: chorei feito uma desgraçada.",1.0
1647905,"O cara viaja no tempo exatamente em momentos decisivos de sua vida. Que coisa doida! O cara some do nada e mulher dele age como se fosse uma coisa comum e normal; sendo que muito tempo depois é que ela começa a reagir aos súbitos desparecimentos dele... Bem, pelo menos, ele a ama de fato...",1.0
1520540,bommmmm,1.0
