original_index,review_text,polarity,predicted,predicted_label
1263954,"Leonardo DiCaprio, você mereceu o Oscar, mas devolve ele pro Jacob Tremblay, porque esse ano foi dele! <3Impecáveis as atuações de Jacob Tremblay e Brie Larson. Lindo filme, chorei até :(",1.0,1,positivo
568163,Adoro a cena que o Firth contracena com a Julianne Moore. Meo Deos! É a melhor cena do filme!,1.0,1,positivo
356574,"Quando me perguntarem sobre esse filme: Olha, eu achei um mico.",0.0,0,negativo
1269958,"Achei um filme muito bacana, tem cheiro de Oscar sim.DiCaprio bem como sempre, Tom Hardy tava muito bom tb!Roteiro e direção, pra mim foi o destaque!",1.0,1,positivo
753964,"#57 (21/04/2012) - 366 Movies In 366 Days Muito bom enredo e muita boa atuação da Saoirse, belo filme!",1.0,1,positivo
207179,espetacular,1.0,1,positivo
1147256,"MARAVILHOSO, é a palavra que o define.",1.0,1,positivo
783865,"Um dos melhores filmes de 2012! Com uma narrativa densa e repleta de reviravoltas e pontos de viradas quase episódicos, o filme traz referencias cinematográficas em cada detalhe. Seja nos personagens vividos por Oscar, seja pelas sequências que trazem clara alusão a filmes clássicos do cinema. Vemos desde Pietá (na cena com Eva Mendes e Denis Lavant nu e excitado) ate mesmo Casablanca (na cena com Kylie Minogue). O filme inicia-se com trechos de um filme em preto e branco, mudo, antigo, de um homem forte, de costas e nu, fazendo movimentos corporais. Em seguida somos levados a uma sala de cinema. Onde os espectadores nos olham. A montagem eficaz nos leva então para um quarto onde um senhor (o diretor Carax) acorda em seu quarto de papeis de parede repletos de arvores, como a simular uma floresta em preto e branco, após escutar sons de porto. De barcos chegando ou desembarcando do cais.Ele investiga a origem do som e através de uma chave de metal que é um de seus dedos da mão direita, ele abre um portal através da parede de floresta branca e recai sobre a sala de cinema do inicio. Onde todos os expectadores dormem, enquanto vemos que a origem dos sons vem do filme passando na tela grande.No corredor da sala vemos uma criança fugindo de 2 enormes cães, para em seguida vislumbrarmos uma menina dando tchau a seu pai através da janela de seu quarto numa casa que parece um grande iate.O Homem, que já não é mais Carax e sim Lavant, entra numa limousine branca dirigida por uma senhora de cabelos brancos belíssima. E assim inicia-se Holy Motors.Leia a critica feita por mim, completa la >>",1.0,1,positivo
1331992,"Que animação sensacional, uma história muito boa, um bom vilão e com umas partes hilárias, a cena de Baymax esvaziando é a melhor de todas, filmão!",1.0,1,positivo
327353,Primeiro filme do Buster Keaton que vejo e fiquei realmente encantado.A viagem do personagem por dentro da tela do cinema é incrível!,1.0,1,positivo
1448296,Chorei tanto  :(Perfeição esse !Preciosa <3,1.0,1,positivo
589721,nunca me canso de ver <3,1.0,1,positivo
281667,"que atuação James Franco, que atuação.",1.0,1,positivo
1081649,"If it bleeds, it leads Uma frase, na minha opinião, que representa bem a intenção do filme ao retratar todo esse jornalismo sensacionalista.O fato é que as pessoas adoram uma tragédia! Como já disseram aí embaixo: Se existe esse tipo de ação, é porque há quem compre esse tipo de material.   Como aquela cena em que a Nina pede aos jornalistas que criem um suspense enquanto eles passam a cena do berço...Como se ver tantas pessoas mortas já não fosse suficiente. E ainda cria todo um clima com a musiquinha de ninar ao fundo. Tudo pra prender a atenção da audiência que fica aflita, mas acompanha a reportagem passo a passo. Acho que essa foi uma das poucas vezes que eu realmente gostei do título traduzido de um filme. Acho que O Abutre representa bem o que o Jake Gyllenhaal faz nesse filme. Chegar, com a câmera na mão e praticamente em cima do corpo, assim como o abutre (o animal, no caso) chegaria perto dos restos de algum animal morto. A única diferença é que o Lou não tem limites, ainda mais porque ele realmente parece não entender como funcionam as relações humanas. Seu empenho em aprender é admirável, mas tudo parece frio e distante, por mais que ele seja um especialista em sorrisos (assustadores, devo dizer rs) e bajulações para tentar conquistar a simpatia daqueles que lhe interessam. Ainda não acredito que o Jake não foi ao menos indicado ao Oscar! Sei que seria muito difícil ele ganhar, mas uma indicação já seria ótimo. O cara tá incrível com aquelas expressões de sociopata, o modo como ele age e a maneira como fala...Tudo isso acompanhado, na minha opinião, de um bom roteiro e uma ótima direção. Com indicação ou não, o fato é que dificilmente vou parar de acompanhar a carreira do Gyllenhaal. O cara já provou que sabe escolher bons papéis rs.",1.0,1,positivo
607563,"Eu tenho a sensação que a próxima vez que eu assistir esse filme (e eu com certeza vou), vai direto pros favoritos. Um drama incrível (que honra seu título) com um roteiro excelente (a cena de Meryl e Hoffman especialmente) e eu nem vou começar a falar sobre o elenco...",1.0,1,positivo
147815,Em tempos de cristãos votando em candidato que defende tortura...,1.0,0,negativo
685542,"e outrora num tempo cujo a assim denominada sindrome da imuno deficiencia adquirida vulgo AIDS, de fato tratava se uma sentença de morte rapida em sua execução, mas principalmente junto aos padecimentos em forma de molestias os quais seus infelizes portadores sucumbiam, ate que o momento da chegada em que o cemiterio receberia  suas carcaças assoladas em infecções generalizadas  em  meio a cada membrana corporal, denota se  ate certo ponto compreensivel tamanho  clima de paranoia coletiva, ha exatos 20 e poucos anos, afinal de contas quem nao temeria perder a vida de forma quase instantanea atraves de uma molestia o qual nada desta se sabia a  nao ser o seu poder de letalidade destrutivo ? que no entanto em contraste o que nao se justifica, tratava se a homologação  de preconceitos injustifcados, afinal de contas que o brasileiro traduze  se um imbecil analfabeto funcional  por natureza ? disto ninguem discorda, contudo sejamos francos senhoras e senhores, mesmo a criatura mais imbecil dispoe do conhecimento de que doenças sexualmente transmissiveis nao contraem se  por proximidade, aperto de  mao, assim como por  demais crendices estupidas,  mas sim por forma de  contagios diretas, resumindo  um otimo longa a respeito de epocas negras oriundas a comuniade medico cientifica, mas que felismente ao menos para uma grande maioria de sensatos, isto ja passou. bom filme, FILADELFICAMENTE nota 9.5",1.0,0,negativo
1580480,"já tentei ver esse filme quatro vezes... já dormi quatro vezes vendo esse filme...não dá, não desce",0.0,0,negativo
1655411,"Impossível não se apaixonar por esse musical! Impecável! Bizarro, divertido e bárbaro.",1.0,1,positivo
1666606,Só não dou 5 estrelas porque eu acho uma puta falta de sacanagem a Rose deixar o Jack morrer...,1.0,0,negativo
1320633,uma obra-prima não tenho nem palavras.,1.0,1,positivo
1146350,"Quem não se apaixona pelos olhos pretos e amendoados e brilhantes? Pelos pequenos cabelos que balançam ao vento; pelo sorrisinho meia lua mais lindo que Paris tem; pelo coração doce que esta menina, branca como uma nuvem, carrega debaixo de suas roupas tão ela mesma. Quem não se apaixona pelo bem que ela faz? Pelos sorrisos arracandos; pelos gemidos de prazer que saem de pessoas nunca antes amadas; pelo choro emocionado que estava preso em uma garganta; pelo coração quebrado que precisava de um consolo. Quem não se apaixona por Amelie?",1.0,1,positivo
1295077,"Para mim o melhor filme de todos. A sensação ao ver o final do filme é algo indescritivel. Deve ter sido complicado pro M. Night Shyamalan fazer qualquer filme pois deste, mas ainda sim nos brindou com Corpo Fehado, Sinais e a Vila, mas depois perdeu a mão.",1.0,1,positivo
1644249,Filmaço. Cinema brasileiro saindo da mesmice.,1.0,1,positivo
1628700,"Tudo que eu quero em um filme, ação, guerra, robôs, naves, monstros, cidades do futuro, muito bom.",1.0,1,positivo
1796297,Melhor filme,1.0,1,positivo
376301,Quer dizer que o homem que enfiou um pênis de borracha no meu ânus é um homossexual? AHUAHAUHAUAHUAHUAHUAHAUHAUHUAHUAHAUHAUAHUHAUHAUHAUHAHAUHAUAHU,1.0,0,negativo
391627,"É um clássico. Clássicos devem ser assistidos por todos. É uma história genial e bem contada. Poucos filmes dão tanto pano pra manga. Pode servir de base para várias discussões filosóficas. E convenhamos, o Jim Carey é excelente atuando em dramas.",1.0,1,positivo
406811,INESQUECÍVEL *-*,1.0,1,positivo
986968,Efeitos patéticos e um tubarão mega artificial. Senti tédio do início ao fim.,0.0,0,negativo
97396,bom mesmo,1.0,1,positivo
32848,dormi.,0.0,0,negativo
932942,"Chaplin sabia a dose certa do humor, e do drama para conquistar o espectador.Seus trejeitos que trazem tanta inocência, e até remetem a uma infantilidade em alguns momentos, passam muito carisma e charme.O filme é simples e cativante.",1.0,1,positivo
648604,"Tom, aqui é o Tum KKKKKKKKKKKKKFilme bom, gostei.",1.0,1,positivo
1371038,"Interpretações viscerais, ótima trilha sonora e cinematografia leve e envolvente.De fato um filme muito curioso, especialmente quanto a relação estabelecida entre os gêmeos (genial, porém perturbador).Apesar de toda a nudez e sexualidade creio que tais temas eram vistos com inocência e naturalidade pelos irmão que tão conectados eram de fato como um só ser no pensar, agir, sentir.Interessante a forma como Matthew se encaixa e  se adapta a eles. Os diálogos entre Matthew e Theo são ótimos, assim como as referencias  cinematográficas e pedaços dos filmes citados. Apesar de encher os olhos dos amantes do cinema o enredo em si pareceu vazio de alguma forma pra mim, como se faltasse algo a mais( o que talvez EU não tenha conseguido captar) não se tratando do final em aberto o que na verdade me agrada, mas sim na historia em si. De qualquer forma um filme fantástico e intrigante.[/spoiler][spoiler] [spoiler][/spoiler]",1.0,1,positivo
1134159,Apelativo.,1.0,0,negativo
744291,Meu lado fã de Fletwood Mac ficou muito feliz assistindo esse filme. E os guardiões orginais <3 Preciso desse spin off,1.0,1,positivo
820001,A complexidade fascina! você termina o filme querendo saber mais sobre todas as teorias.,1.0,1,positivo
1580915,Vale todos os 187 minutos. Um absurdo que não tenha sido indicado ao Oscar de Melhor Filme.,1.0,0,negativo
454274,"Cinderela consegue ser mais sensual numa única mordida de labio, do que Dakota Johnson em 50 tons de cinza inteiro, pelada. Mas enfim, filme muito bom, no começo ainda da a impressão que o filme vai ser horrivel, mas consegue te prender e você sairá do cinema achando muito bom.",1.0,1,positivo
1815218,Insano! Excelentes atuações e final arrebatador!,1.0,1,positivo
1211567,"DiCaprio e Scorsese juntos, não poderia dar errado. O filme parece passar tão rápido, porque ele tem mantém entretido e você passa, apesar de tudo, gostar e dos personagens. DiCaprio com uma atuação incrível e cativante,  a quimíca com o Jonah Hill me surpreendeu.  Martin Scorsese sempre se inovando.",1.0,1,positivo
278972,"Admito que assisti Argo sem se quer ler a sinopse, apenas pra ver como Ben Afleck se sai como diretor, e me surpreendi, como ator ele bom, e como diretor é mto bom. Super merecido Globo de Ouro. A história é maravilhosa, que até então eu não conhecia.Bom demais e angustiante. É lindo ver como um país se mobiliza pra salvar seus compatriotas.",1.0,1,positivo
1509157,Vila la bombita!,1.0,1,positivo
450399,"Muito bom. Gosto quando os diretores deixam a gente entender o final do nosso jeito, com a nossa cabeça, fazendo a gente pensar",1.0,1,positivo
1108421,Clássico!! Filme excelente!,1.0,1,positivo
897054,"A dor e o sofrimento de ser roubado, muito bem expostos nesse lindo filme.",1.0,0,negativo
297850,"Dizem que se trata de Malhação - o filme, mas discordo plenamente. Os jovens retratados neste filme, junto aos seus dramas, foge muito dos adolescentes falsos pintados pela tv que não bebem, não fumam nem falam palavrões e são altamene superficiais.",1.0,0,negativo
231589,Favorito dentre todos os meus favoritos do Filmow. Recomendo pra todo mundo.,1.0,1,positivo
467938,IM-PE-CÁ-VEL.,1.0,1,positivo
1095046,"THE BABADOOK está inserido na atual retomada clássica dos filmes de horror. Monstros, casas assombradas e distúrbios familiares voltaram a ser o foco do gênero nos cinemas e este me pareceu ser um dos melhores exemplares até agora. Com atuações no limiar do excessivo, Noah Wiseman e Essie Davis entregam uma performance assustadoramente perturbada, contribuindo para a estranheza que é este filme, desde seu monstro até a resolução final da trama.",1.0,1,positivo
1276887,Eu quero estar com você. <3,1.0,1,positivo
1464454,"Nossa, que loucura!!",1.0,1,positivo
1767147,"já disse que amo?! ooowwwnti, mamãe! *.*",1.0,1,positivo
1346528,Um clássico!,1.0,1,positivo
78469,"Amei o filme, a voz da menina é maravilhosaa...E ótimo pra dar uma treinadinha no q estou aprendendo de francês",1.0,1,positivo
1809541,Rorschach foda!,1.0,1,positivo
1057544,Pra lembrar de quem a gente ainda ama e dos motivos de não estarmos mais juntos.,1.0,1,positivo
1224851,adorei esse filme,1.0,1,positivo
1746403,"É a animação mais original que vi em muito tempo, o filme é lindo e um presente para todos os que brincavam de LEGO quando eram crianças, são tantas referencias ao modo de brincar. A história é perfeita e a metalinguagem no terceiro ato do filme foi um puta de um plot twist.",1.0,1,positivo
917050,Nem eu sei pq eu demorei taaanto pra ver! Muito bom...,1.0,1,positivo
1392631,Filme lindo! :(,1.0,0,negativo
511654,É uma abominação como esta que acontece quando alguém com muita grana e com 0 senso de autocrítica tenta fazer um filme com o menor esforço possível. O pior de tudo é que é um filme-frankenstein.,0.0,0,negativo
407274,Por que eu nunca assisti esse filme antes??? Amei! Cosmo s2,1.0,1,positivo
930884,"O enredo e a ficção foram muito bem construídos. Gostei, vale à pena assistir.",1.0,1,positivo
1621358,"Esse é meu preferido da velha trilogia, assim como o Episódio III é o meu preferido da nova :)",1.0,1,positivo
1351196,"É mais do mesmo, uma história parecida com a do 1º filme, só que invertida. Desta vez, o protagonismo heroico vai para a Mulher Elástico, esposa do Sr. Incrível e mãe dos pequenos futuros heróis Violeta, Flecha e Zezé. Em tempos de mudança na indústria, valorização do feminino, o empoderamento, a inversão de papéis no lar foi um tema atual e super acertado para este roteiro. Depois de 14 anos, ver esta franquia sendo revisitada, e com a tecnologia de temos agora para esse tipo de animação.... é um colírio para os olhos! *_* Eu assisti o original no cinema, no final da minha adolescência. E desta vez, fui novamente conferir na telona e prestigiar esta franquia singular da Pixar. Em tempos de excesso de filmes de super-heróis nos cinemas, o Diretor Brad Bird mostra que não perdeu a mão e que o gênero ainda tem muito a ser explorado.  Todos os personagens secundários também estão de volta (menos o vilão do 1º filme), tão divertidos e carismáticos quanto no original. A vilã do filme lembra a atriz Angelina Jolie, em começo de carreira, como a hacker Kate do filme Hackers, 1995. Quem concorda? hehehe. Mas quem rouba a cena deste filme, é o bebê Zezé, com sua mistura de poderes, quem nem os pais e nem o telespectador sabe o que pode se esperar dele! Se houverem mais filmes da família incrível, com certeza ele tem potencial de ser um herói bem OVERPOWER! ahahahahahaa Sempre fui fã dos Incríveis, desde o original em 2004, então vou sempre rasgar a melhor seda p este filme. Tenho camisa, bonequinho, tudo deles! hahahaha Que venham os Incríveis 3, porque queremos saber como será o futuro do pequeno bebê Zezé na franquia! =D",1.0,1,positivo
1743046,Ótimo!Fantástico!!!não é a toa que é o filme com maior nota no IMDB(9.2),1.0,1,positivo
1369092,O MELHOR!!,1.0,1,positivo
242097,Sabe aquele filme que te dói por dentro? Que te deixa tão em choque que não consegue nem chorar? Foi o que aconteceu comigo vendo esse filme.O filme e Emmanuelle Riva mereciam o Oscar.,1.0,1,positivo
1052035,Misantropo ao extremo^^,1.0,0,negativo
1016417,Adorei !,1.0,1,positivo
1729466,"Mais um bom filme ao estilo do Adam Sandler,esse é até mais dinâmico que os outros filmes dele!",1.0,1,positivo
306698,"Foi o melhor e um dos mais emocionantes livros que já li, o filme não foi uma das melhores adaptações do mundo, mas foi incrível e emocionante!",1.0,1,positivo
1144782,Como não amar este filme?,1.0,1,positivo
1549162,muito bom e bem feito...,1.0,1,positivo
1591558,"Filmaço do caralho!! Começa com um curta super foda, Bruce Willis mandando ver ao lado da grande surpresa e destaque Jessica Alba. O segundo curta, mesmo sendo poucos minutos, conseguiu passar a mensagem que queria.  Mickey Rourke marcou presença com sua atuação no terceiro curta. Por último , mas não menos importante (até porque foi o melhor curta pra mim), o quarto  curta acabou fechando com chave de ouro o filme. O filme ao todo tem elenco, tem história, tem intensidade nas cenas e conseguiu se diferenciar com a fotografia, que acabou deixando-o mais interessante ainda. Que venha a sequência!",1.0,1,positivo
1809490,"trilha sonora imbatível, e fiel aos quadrinhos",1.0,1,positivo
28569,Mt boom !,1.0,1,positivo
638928,Não tinha ninguém melhor para dublar? Tinha que ser o Huck?? :(,1.0,0,negativo
94302,"Lindo por si só. Metáforas em dores e amores. A solidão e seca do nordeste, que chove quando o amor chega. Canal Brasil nos presenteia com a oportunidade de ver este filme, pois sabemos, da dificuldade de exibição do cinema nacional de qualidade nos cinemas (shoppings) brasileiros. E Camilo Cavalcante junto com Irandhir Santos ao som de Fala (Secos e Molhados) enche nossos olhos, com uma das cenas mais lindas do cinema nacional.",1.0,1,positivo
559893,"Não podemos dizer que Detona Ralph seja um longa tão original assim, afinal de contas esse papo de personagens ganharem vida ao fim do dia já foi muito bem trabalhado na trilogia Toy Story. Apesar dessa espécie de influência por parte do filme dos bonecos, pode-se dizer que a originalidade parte da grande sacada da utilização de um fliperama como o planeta terra do mundo de games, onde cada jogo funciona como se fosse uma cidade e ambas estão conectadas por um saguão. A trama porém não é muito bem apurada o que termina deixando a animação rasa demais para o que prometia. A garotinha também não conseguiu me conquistar. Achei bem chatinha. Garanto de certa forma que no final algumas risadas iram existir...",1.0,0,negativo
1375716,Simplesmente fantástico!!,1.0,1,positivo
983647,"E pensar que isso realmente aconteceu, e ninguém morreu?Uma viagem.",1.0,1,positivo
563285,"E aí, onde posso encontrar esse filme?",1.0,1,positivo
1612497,"Velho, que trilha sonora é essa? Que filme é esse? No inicio achei totalmente embaralhado e tinha que ficar atento pra não ficar sem entender algo, pois é um laço dentro do outro, um if dentro de um if com vários laços nesse processo de decisão. O filme dá vários caminhos de interpretação a cada um. Eu acredito no destino dele com Anna. Além disso, que baita mensagem ele trás, hein? Deveria ter visto antes.",1.0,1,positivo
742992,"Pessoal ainda não saiu, mas fiquem atentos no blog! h t t p : / / rezenhando . wordpress . com",1.0,1,positivo
1169093,"Peter Jackson mais uma vez mostra competência na direção e entrega mais um grande filme, um dos melhores do ano, fotografia e trilha sonora impecáveis. Imperdível!!!!",1.0,1,positivo
1775120,Tem como parar de pensar nesse filme depois de ver? 25446 pontos pra trilha sonora tambem.,1.0,1,positivo
1565701,O único filme que me fez chorar o dia todo.,1.0,1,positivo
52526,"tem muitos diálogos? pq já vazou uma versão de cam e eu queria dar uma olhada, mas se tiver muitos diálogos vou deixar para quando surgir legenda",0.0,0,negativo
1638352,"A 1º vez que ouvi falar de Sweeney Todd, foi em outro filme..jersey girl(menina dos olhos, acho)Filme de Kevin Smith, com Ben Afleck, nele a filha de Ben (a Jersey Girl do titulo), tinha q se apresentar na escola..e enqto todas as outras meninas escolhiam se apresentar com o musical cats ela escolheu, Sweeney Todd, pro espanto do pai e depois para o espanto da plateia que via o desfecho boquiaberto, hahaha !! Voltando para o de Burton..é bem isso mesmo, lugubre, soturno, uma história de vingança que não deixa de ser tbm uma de amor..Os numeros musicais perfeitos, Deep e Bonham-Carter( perfeita nas suas musicas)formam um casal perfeito..Alan Rickman, só nos faz odiar mais e mais seu personagem..Numa londres, suja, cinzenta..que da toda atmosfera para que o barbeiro arquitete sua vingança..Sacha Baron Cohen, sem seus trejeitos e extravagancias tbm é otimo ator..um musical, obscuro camuflado de terror..mas que não deixa de ser uma história de amor linda.",1.0,1,positivo
1167764,"Quero ver, quero ver, quero ver! *-*",1.0,1,positivo
1552948,"Selma é um forte candidato ao Oscar de melhor filme.  Acho que seria injusto julgar a pertinência do prêmio só pelo tema que o filme aborda, que é o o racismo, da intolerância de uma supremacia branca velada contra uma minoria social negra, nos EUA, anos 60. Falo da pertinência do tema porque ainda hoje existe muito preconceito a ser combatido, ainda que o que o filme retrata seja muito mais intenso, visceral e explícito.  Adorei o filme também pela qualidade ada atuação, principalmente do David Oyelowo, que pareceu ter encarnado o Martin Luther King que vemos nos vídeos em preto e branco, fazendo discursos no melhor estilo I have a dream....  Algumas pessoas acharam lento, mas a história me envolveu tanto que permaneci interessado em cada momento, não sobrando espaço pra reparar na suposta lentidão. É um filme feito pra emocionar e pensar restrospectivamente, mas também pra puxar a crítica pra nossa realidade um pouco também.",1.0,1,positivo
1772033,"Lindo,mais não é o melhor da Pixar,mas eu gostei,uma princesas diferente.",1.0,1,positivo
1652413,"Já tinha vergonha ter sido carnívoro por 23 anos.Tenho vergonha agora ser vegetariano poucos 6 anos.Próximo passo ser vegano, uma (r)evolução necessária.",1.0,1,positivo
1221902,Tudo muito lindo... e triste!,1.0,0,negativo
580409,Só uma palavra: TARANTINO.,1.0,1,positivo
1777276,"Apenas espetacular como os outros...Algumas cenas ridículas como quando o Dom voa do carro pra segurar a Letty, mas tudo bem, acho que faz parte.. rsA trilha sonora mais uma vez perfeita ><, adorei eles unirem casos anteriores, agora sim ta parecendo uma sequência...P.S.: Essa equipe de edição é mto foda, quase não é notável partes do Velozes e Furiosos - Desafio em Tokyo naquele promocional do final, só quem eh fã mesmo da sequencia notou as cenas, mas onde elas se unem com novas cenas gravadas com Jason Stathan, não deu pra notar... rs Mto bom..Ansiosa demais pra ver o 7...",1.0,1,positivo
1291131,O Melhor filme desta trilogia: cheio de efeitos especias!A trilogia em si possui roteiro confuso!,1.0,0,negativo
765067,"ver Hogwarts pegando fogo, foi como perder toda minha esperança que eu quiz tanto de estar lá. Harry Potter só vai acabar para os trouxas.",1.0,0,negativo
1313402,"Alguém explica? Encarte do VHS: “... Vampire Circus conta com um elenco milionário, como Adrienne Corri, Laurence Payne, o veterano Thorley Walters, além de uma das raras aparições da ‘super-star’ da Broadway Elizabeth Seal.” Encarte do DVD: “... Mesmo não tendo grandes astros no elenco, o filme surpreende...”",1.0,1,positivo
1236395,"pode até ser clichê mas que é foda, ninguém pode negar!",1.0,1,positivo
12683,Espetacular.....Fiquei sem folego.....arrepiava cada minuto....Incrivel,1.0,1,positivo
430199,fofo.,1.0,1,positivo
1289851,excelente,1.0,1,positivo
247352,"Mal posso esperar, depois de ver o trailler fiquei com altas expectativas quem vem mais uma grande obra de adaptação no universo de J.k .P.s: e essa musiquinha nostálgica? ❤❤",1.0,1,positivo
42775,O melhor filme do gênero de terror que já vi em toda a minha vida. Espero ver mais diretores desconstruindo esse gênero tão maravilhoso que infelizmente vem sendo saturado por filmes clichês e pobres.,1.0,1,positivo
1084054,Ééééé... mazomeno mazomeno....,0.0,0,negativo
1643734,"Lembro que colecionavei o álbum de figurinhas desse filme! Eu tinha um caderno e o jogo do playstation também. Enfim, é legal! :D",1.0,1,positivo
147857,"Jesus não sofreu pouco por nós, muito bom e realista.",1.0,1,positivo
1254111,"Esse filme é bem louco, me deixou muito confusa heueheueur",1.0,0,negativo
1100482,"é claro que lendo o livro você sabe muito mais detalhada a história, mas isso não tira o mérito do filme. 2",1.0,1,positivo
91803,AMEI!,1.0,1,positivo
1343215,"Se alguém estiver relutante com o fato de ser bíblico, deixe isso de lado. Não é um filme catequizante, é épico. Vale ver, no mínimo, pela produção. Tudo impecável: figurinos, cenários, a administração da multidão que participa do filme... Pra época, os efeitos também estão impecáveis. É um filme de atuações bastante teatrais e que, apesar de ser longo, dá vontade de não parar de ver.",1.0,1,positivo
389133,"Muito interessante, valeu a indicação da Kate Winslet ao oscar de melhor atriz, faltou mais uma vez o Jim Carrey que nunca foi indicado :/Bem original está merecidamente no Top 250 do IMDb de melhores filmes de todos s tempos.Chega a ser difícil em certos momentos mas filmes assim são mesmo. Ai sempre que você vê, você percebe algo novo e quando percebe já está nos seus favoritos, muito bom filme assim.",1.0,1,positivo
104371,Um Grande Mestre homenageando outro Grande Mestre,1.0,1,positivo
1066222,A trilha sonora é incrível e empolgante <3 A história é bem interessante e me deixou agoniada haha,1.0,1,positivo
1281630,"Certamente um dos filmes de terror mais inventivos e inteligentes dos últimos  tempos, mas definitivamente não é pra todo gosto.",1.0,1,positivo
214644,Bateu? Bateu...,1.0,0,negativo
1514500,O filmow tem o dom de encher a sinopse de spoilers!,1.0,0,negativo
171546,"Pra ser bem sincero foi um dos piores filmes que eu ja assistir na minha vida, fiquei rindo do filme quase que o tempo todo com a minha acompanhante, falhas tão evidentes, como por exemplo aquele bebê computadorizado. Fala sério! Com tanto dinheiro e ainda fazem um filme tão ridículo, pode já até está incluído na vasta demanda de filmes trash por assim dizer e com toda certeza ganhará o framboesa de ouro. Atuações nem se fale, Kristen Stewart nunca esteve pior, nem se quer conseguia expressar algum tipo de sentimento, quando queria demonstrar raiva era péssima, tristeza pior ainda, não apenas ela mais como o Robert Pattinson formaram um belo casal de atuações medíocres. Efeitos Especiais poderiam até ser chamados de Defeitos Especiais. E a parte tão esperada foi a que deu um caminho de esperança ao filme que foi a cena da batalha, mas mesmo assim a tal batalha foi tão mixuruca que dava era graça. Enfim... Nota 3",0.0,0,negativo
1349820,Muito bom! Adorei! 1º filme em P&B que eu realmente gostei até hoje.,1.0,1,positivo
634064,"Pow véio, que filme ... é tão antigo e eu nunca tinha assistido, sempre ficava pela metade! Mas é fantástico, altamente surreal, mas que faz refletir sobre a vida, sobre decisões a serem tomadas, sobre saber deixar coisas para trás ...  me espantou a naturalidade com a qual o Bill Parish caminhou para morte, deixando tudo e todos que ele amava para trás As atuações são impecáveis Anthony Hopkins dando um show de interpretação, um monstroosusto da porra com os gritos do Bill, de madrugada aqui pow kkkk Brad Pitt com aquela cara de abestalhado era cômico. Recomendo para todo mundo, é histório que prende você, são 3 horas que passam bem rápidas mesmo!!",1.0,1,positivo
438840,Mais uma ótima idéia do Stephen King que ganhou adaptação.,1.0,1,positivo
1583773,O primeiro é o melhor. Os outros ficaram muito clichê. Assisti inúmeras vezes. Clássico! <3,1.0,1,positivo
1530225,"Assisti Rush e fiquei um pouco desapontado (não com o filme), a sala de cinema estava quase vazia. Mas, bem, com ótimas atuações e diálogos bem elaborados, Rush - No Limite da Emoção é um raro exemplar de filme de esporte que realmente empolga. O envolvimento emocional com os personagens garantido pelo roteiro torna cada corrida emocionante. E volto a dizer que infelizmente hoje em dia, só o que dá público, são produções pirotécnicas, sem nenhum roteiro. É uma pena, pois muitos deixarão de ver um filme como este...:/",1.0,0,negativo
235844,Amei. <3 Já é um dos meus preferidos.,1.0,1,positivo
940794,"Cansativo e vazio, o primeiro é bem superior",0.0,0,negativo
267238,"O filme que mais chorei na minha vida! Emocionante e surpreendente! E olha que eu quase nunca chorei em filmes hahahaha muito intenso, simplesmente o melhor filme de romance que eu ja vi",1.0,1,positivo
397544,"O filme é simplesmente perfeito, adorei. Melhor filme do ano até agora, com um plot twist surpreendente.",1.0,1,positivo
1287168,Alguma sabe o nome da musica que toca quando  Benjamín descobre a prisão perpetua do Isidoro? A musica toca quando ele sai da casa,1.0,0,negativo
727563,A apoteose de Clint Eastwood.,1.0,1,positivo
413622,"Muito bom, é quase um vingadores, por ter muitos heróis.",1.0,1,positivo
1151904,"Adorei! Muito humor, beirando ao impossível. Como perdi o comecinho, não sabia que era baseado em fatos, e fiquei chocada ao descobrir que esse cara realmente fez tudo isso. Incrível (e realmente uma vergonha para o governo do estado).Ótima trama, excelentes atuações, bom roteiro. Não entendo os comentários negativos, porém, gosto é gosto né!",1.0,1,positivo
1447129,[must see high!] (2),1.0,1,positivo
1591923,sensacional!!!!,1.0,1,positivo
211023,"Filme muito bom, trilha sonora muito boa, atuação legal! Não é o meu favorito mas, merece o Oscar.",1.0,1,positivo
441342,"Com elementos que vão desde Um Robô em Curto Circuito a Eu, Robô e até passando por Robocop, Neill Bloomkamp nos entrega aqui um ótimo passatempo. Vários personagens cativantes, menos um, que você só quer que se ferre mesmo! No geral, um ótimo filme do diretor que surpreendeu com Distrito 9 e decepcionou com Elysium. Agora ele tá no lucro.",1.0,1,positivo
664794,"amei esse filme,adorei ver essa inversão dos gêneros/valores na sociedade.maior ponto negativo foi o final jogado,deveria ter mais tempo pois um filme tão legal merecia um final á altura...amei ver homens de shortinho (volta anos 80) kkkkkkkkkk foi desagradável ver mulher com axila cabeluda.(pra min tanto mulher quanto homem devem ser depilados,não é tanto estético embora faça parte e sim higiênico) e isso de certa forma tem grande critica e peso no filme. vemos a critica explicita para ambos os sexos nos distintos assuntos e situações normais vividos na sociedade que quando invertido podemos ver em como pr ambos pode ser nocivo.igualdade não é uma competição é um direito unilateral,pois nem um lado nem outro ganha ou perde pois precisamos um dos outros...homens fortes,mulheres inteligentes,eixos que se completam.pois que mau se tem em ter homens inteligentes e mulheres fortes!? tava planejando fazer um textão sobre esse filme mas to com preguiça.kkk",1.0,1,positivo
